year,month,State,type_of_connection,value,date,Service_provider
2011,10,North East 1,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Mumbai,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Maharashtra,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Madhya Pradesh,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Kolkata,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Kerala,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Karnataka,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Jammu And Kashmir,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Himachal Pradesh,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Haryana,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Gujarat,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Delhi,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Bihar,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Assam,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,Andhra Pradesh,wireless,3541298,01-10-2011,HFCL / QUADRANT
2011,10,ALL INDIA,wireless,3541298,01-10-2011,OTHERS
2011,10,West Bengal,wireless,0,01-10-2011,OTHERS
2011,10,Uttar Pradesh (East),wireless,1158856,01-10-2011,HFCL / QUADRANT
2011,10,Uttar Pradesh (West),wireless,0,01-10-2011,OTHERS
2011,10,Uttar Pradesh (West),wireless,1158856,01-10-2011,HFCL / QUADRANT
2011,10,ALL INDIA,wireless,1158856,01-10-2011,HFCL / QUADRANT
2011,10,Uttar Pradesh (West),wireless,42954,01-10-2011,ETISALAT
2011,10,Uttar Pradesh (East),wireless,43130,01-10-2011,ETISALAT
2011,10,Tamil Nadu,wireless,26870,01-10-2011,ETISALAT
2011,10,Rajasthan,wireless,30936,01-10-2011,ETISALAT
2011,10,Punjab,wireless,15493,01-10-2011,ETISALAT
2011,10,Odisha,wireless,0,01-10-2011,ETISALAT
2011,10,North East 1,wireless,0,01-10-2011,ETISALAT
2011,10,Mumbai,wireless,433451,01-10-2011,ETISALAT
2011,10,Maharashtra,wireless,30417,01-10-2011,ETISALAT
2011,10,Madhya Pradesh,wireless,65075,01-10-2011,ETISALAT
2011,10,Kolkata,wireless,0,01-10-2011,ETISALAT
2011,10,Kerala,wireless,10704,01-10-2011,ETISALAT
2011,10,Karnataka,wireless,24482,01-10-2011,ETISALAT
2011,10,Jammu And Kashmir,wireless,0,01-10-2011,ETISALAT
2011,10,Himachal Pradesh,wireless,12065,01-10-2011,ETISALAT
2011,10,Haryana,wireless,0,01-10-2011,ETISALAT
2011,10,Gujarat,wireless,28567,01-10-2011,ETISALAT
2011,10,Delhi,wireless,736135,01-10-2011,ETISALAT
2011,10,Bihar,wireless,35827,01-10-2011,ETISALAT
2011,10,Assam,wireless,0,01-10-2011,ETISALAT
2011,10,Andhra Pradesh,wireless,30160,01-10-2011,ETISALAT
2011,10,West Bengal,wireless,1158856,01-10-2011,HFCL / QUADRANT
2011,10,Uttar Pradesh (East),wireless,0,01-10-2011,OTHERS
2011,10,Tamil Nadu,wireless,0,01-10-2011,OTHERS
2011,10,Rajasthan,wireless,0,01-10-2011,OTHERS
2011,10,Mumbai,wireless,1093281,01-10-2011,VIDEOCON
2011,10,Maharashtra,wireless,13577,01-10-2011,VIDEOCON
2011,10,Madhya Pradesh,wireless,1145018,01-10-2011,VIDEOCON
2011,10,Kolkata,wireless,696,01-10-2011,VIDEOCON
2011,10,Kerala,wireless,300719,01-10-2011,VIDEOCON
2011,10,Karnataka,wireless,12042,01-10-2011,VIDEOCON
2011,10,Jammu And Kashmir,wireless,0,01-10-2011,VIDEOCON
2011,10,Himachal Pradesh,wireless,809124,01-10-2011,VIDEOCON
2011,10,Haryana,wireless,89671,01-10-2011,VIDEOCON
2011,10,Gujarat,wireless,1161145,01-10-2011,VIDEOCON
2011,10,Delhi,wireless,0,01-10-2011,VIDEOCON
2011,10,Bihar,wireless,20437,01-10-2011,VIDEOCON
2011,10,Assam,wireless,0,01-10-2011,VIDEOCON
2011,10,Andhra Pradesh,wireless,11081,01-10-2011,VIDEOCON
2011,10,ALL INDIA,wireless,3211039,01-10-2011,LOOP TELECOM
2011,10,West Bengal,wireless,0,01-10-2011,LOOP TELECOM
2011,10,Uttar Pradesh (West),wireless,0,01-10-2011,LOOP TELECOM
2011,10,Uttar Pradesh (East),wireless,0,01-10-2011,LOOP TELECOM
2011,10,Tamil Nadu,wireless,0,01-10-2011,LOOP TELECOM
2011,10,Rajasthan,wireless,341,01-10-2011,LOOP TELECOM
2011,10,Punjab,wireless,139,01-10-2011,LOOP TELECOM
2011,10,North East 1,wireless,0,01-10-2011,VIDEOCON
2011,10,Odisha,wireless,10650,01-10-2011,VIDEOCON
2011,10,Punjab,wireless,0,01-10-2011,VIDEOCON
2011,10,Rajasthan,wireless,10391,01-10-2011,VIDEOCON
2011,10,Punjab,wireless,0,01-10-2011,OTHERS
2011,10,Odisha,wireless,962646,01-10-2011,OTHERS
2011,10,North East 1,wireless,42242,01-10-2011,OTHERS
2011,10,Mumbai,wireless,0,01-10-2011,OTHERS
2011,10,Maharashtra,wireless,0,01-10-2011,OTHERS
2011,10,Madhya Pradesh,wireless,0,01-10-2011,OTHERS
2011,10,Kolkata,wireless,0,01-10-2011,OTHERS
2011,10,Kerala,wireless,0,01-10-2011,OTHERS
2011,10,Karnataka,wireless,0,01-10-2011,OTHERS
2011,10,Jammu And Kashmir,wireless,0,01-10-2011,OTHERS
2011,10,Mumbai,wireless,2873366,01-10-2011,MTNL
2011,10,Himachal Pradesh,wireless,4437420,01-10-2011,OTHERS
2011,10,Gujarat,wireless,0,01-10-2011,OTHERS
2011,10,Delhi,wireless,0,01-10-2011,OTHERS
2011,10,Bihar,wireless,1968524,01-10-2011,OTHERS
2011,10,Assam,wireless,124144,01-10-2011,OTHERS
2011,10,Andhra Pradesh,wireless,0,01-10-2011,OTHERS
2011,10,ALL INDIA,wireless,6068531,01-10-2011,VIDEOCON
2011,10,West Bengal,wireless,20172,01-10-2011,VIDEOCON
2011,10,Uttar Pradesh (West),wireless,9470,01-10-2011,VIDEOCON
2011,10,Uttar Pradesh (East),wireless,19732,01-10-2011,VIDEOCON
2011,10,Tamil Nadu,wireless,1341325,01-10-2011,VIDEOCON
2011,10,Haryana,wireless,4437420,01-10-2011,OTHERS
2011,10,Maharashtra,wireless,2741869,01-10-2011,MTNL
2011,10,North East 1,wireless,2365597,01-10-2011,AIRCEL
2011,10,Kolkata,wireless,2741869,01-10-2011,MTNL
2011,10,North East 1,wireless,904552,01-10-2011,VODAFONE IDEA
2011,10,Mumbai,wireless,6051650,01-10-2011,VODAFONE IDEA
2011,10,Maharashtra,wireless,12215708,01-10-2011,VODAFONE IDEA
2011,10,Madhya Pradesh,wireless,3518027,01-10-2011,VODAFONE IDEA
2011,10,Kolkata,wireless,4445700,01-10-2011,VODAFONE IDEA
2011,10,Kerala,wireless,5693709,01-10-2011,VODAFONE IDEA
2011,10,Karnataka,wireless,6780145,01-10-2011,VODAFONE IDEA
2011,10,Jammu And Kashmir,wireless,637276,01-10-2011,VODAFONE IDEA
2011,10,Himachal Pradesh,wireless,4305694,01-10-2011,VODAFONE IDEA
2011,10,Haryana,wireless,402262,01-10-2011,VODAFONE IDEA
2011,10,Gujarat,wireless,15376521,01-10-2011,VODAFONE IDEA
2011,10,Delhi,wireless,8170241,01-10-2011,VODAFONE IDEA
2011,10,Assam,wireless,1849755,01-10-2011,VODAFONE IDEA
2011,10,Andhra Pradesh,wireless,7258719,01-10-2011,VODAFONE IDEA
2011,10,ALL INDIA,wireless,148119743,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,West Bengal,wireless,7362284,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Uttar Pradesh (West),wireless,9644465,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Odisha,wireless,2428956,01-10-2011,VODAFONE IDEA
2011,10,Punjab,wireless,4339673,01-10-2011,VODAFONE IDEA
2011,10,Rajasthan,wireless,9003285,01-10-2011,VODAFONE IDEA
2011,10,Tamil Nadu,wireless,12010517,01-10-2011,VODAFONE IDEA
2011,10,Mumbai,wireless,5905753,01-10-2011,TATA TELE
2011,10,Maharashtra,wireless,10307918,01-10-2011,TATA TELE
2011,10,Madhya Pradesh,wireless,4773499,01-10-2011,TATA TELE
2011,10,Kolkata,wireless,3218064,01-10-2011,TATA TELE
2011,10,Kerala,wireless,2382647,01-10-2011,TATA TELE
2011,10,Karnataka,wireless,7013838,01-10-2011,TATA TELE
2011,10,Jammu And Kashmir,wireless,120224,01-10-2011,TATA TELE
2011,10,Himachal Pradesh,wireless,3057479,01-10-2011,TATA TELE
2011,10,Uttar Pradesh (East),wireless,12217777,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Haryana,wireless,412838,01-10-2011,TATA TELE
2011,10,Delhi,wireless,5387083,01-10-2011,TATA TELE
2011,10,Bihar,wireless,5301381,01-10-2011,TATA TELE
2011,10,Assam,wireless,126263,01-10-2011,TATA TELE
2011,10,Andhra Pradesh,wireless,8235416,01-10-2011,TATA TELE
2011,10,ALL INDIA,wireless,145916175,01-10-2011,VODAFONE IDEA
2011,10,West Bengal,wireless,11398352,01-10-2011,VODAFONE IDEA
2011,10,Uttar Pradesh (West),wireless,9318640,01-10-2011,VODAFONE IDEA
2011,10,Uttar Pradesh (East),wireless,14318541,01-10-2011,VODAFONE IDEA
2011,10,Gujarat,wireless,4027408,01-10-2011,TATA TELE
2011,10,North East 1,wireless,77097,01-10-2011,TATA TELE
2011,10,Tamil Nadu,wireless,8610110,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Punjab,wireless,4836720,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Punjab,wireless,6865113,01-10-2011,AIRTEL
2011,10,Odisha,wireless,5729795,01-10-2011,AIRTEL
2011,10,North East 1,wireless,2162389,01-10-2011,AIRTEL
2011,10,Mumbai,wireless,3688254,01-10-2011,AIRTEL
2011,10,Maharashtra,wireless,9070507,01-10-2011,AIRTEL
2011,10,Madhya Pradesh,wireless,9591602,01-10-2011,AIRTEL
2011,10,Kolkata,wireless,3755512,01-10-2011,AIRTEL
2011,10,Kerala,wireless,3496462,01-10-2011,AIRTEL
2011,10,Karnataka,wireless,15179919,01-10-2011,AIRTEL
2011,10,Jammu And Kashmir,wireless,1974125,01-10-2011,AIRTEL
2011,10,Himachal Pradesh,wireless,2264631,01-10-2011,AIRTEL
2011,10,Haryana,wireless,1750145,01-10-2011,AIRTEL
2011,10,Gujarat,wireless,6796184,01-10-2011,AIRTEL
2011,10,Delhi,wireless,8450403,01-10-2011,AIRTEL
2011,10,Bihar,wireless,16521104,01-10-2011,AIRTEL
2011,10,Assam,wireless,3447110,01-10-2011,AIRTEL
2011,10,Andhra Pradesh,wireless,17685107,01-10-2011,AIRTEL
2011,10,Rajasthan,wireless,13099578,01-10-2011,AIRTEL
2011,10,Tamil Nadu,wireless,13155994,01-10-2011,AIRTEL
2011,10,Uttar Pradesh (East),wireless,13549264,01-10-2011,AIRTEL
2011,10,Uttar Pradesh (West),wireless,6588304,01-10-2011,AIRTEL
2011,10,Odisha,wireless,4651581,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,North East 1,wireless,828300,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Mumbai,wireless,8362354,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Maharashtra,wireless,10387109,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Madhya Pradesh,wireless,12064999,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Kolkata,wireless,5474238,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Kerala,wireless,4211195,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Karnataka,wireless,7727910,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Rajasthan,wireless,7631427,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Jammu And Kashmir,wireless,546286,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Haryana,wireless,1857472,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Gujarat,wireless,8257954,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Delhi,wireless,8517087,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Bihar,wireless,9201749,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Assam,wireless,2537245,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Andhra Pradesh,wireless,8981852,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,ALL INDIA,wireless,173732590,01-10-2011,AIRTEL
2011,10,West Bengal,wireless,8911088,01-10-2011,AIRTEL
2011,10,Himachal Pradesh,wireless,4209629,01-10-2011,RELIANCE COMMUNICATIONS
2011,10,Odisha,wireless,2474255,01-10-2011,TATA TELE
2011,10,Punjab,wireless,3507977,01-10-2011,TATA TELE
2011,10,Rajasthan,wireless,4302688,01-10-2011,TATA TELE
2011,10,Kolkata,wireless,2362759,01-10-2011,BSNL
2011,10,Kerala,wireless,6608209,01-10-2011,BSNL
2011,10,Karnataka,wireless,6398764,01-10-2011,BSNL
2011,10,Jammu And Kashmir,wireless,975492,01-10-2011,BSNL
2011,10,Himachal Pradesh,wireless,2947464,01-10-2011,BSNL
2011,10,Haryana,wireless,1730058,01-10-2011,BSNL
2011,10,Gujarat,wireless,4087342,01-10-2011,BSNL
2011,10,Delhi,wireless,0,01-10-2011,BSNL
2011,10,Bihar,wireless,5919295,01-10-2011,BSNL
2011,10,Assam,wireless,1538629,01-10-2011,BSNL
2011,10,Andhra Pradesh,wireless,9000569,01-10-2011,BSNL
2011,10,ALL INDIA,wireless,60284402,01-10-2011,AIRCEL
2011,10,West Bengal,wireless,3051352,01-10-2011,AIRCEL
2011,10,Uttar Pradesh (West),wireless,2061585,01-10-2011,AIRCEL
2011,10,Uttar Pradesh (East),wireless,2152172,01-10-2011,AIRCEL
2011,10,Tamil Nadu,wireless,21114893,01-10-2011,AIRCEL
2011,10,Rajasthan,wireless,1119840,01-10-2011,AIRCEL
2011,10,Madhya Pradesh,wireless,4714956,01-10-2011,BSNL
2011,10,Maharashtra,wireless,6160933,01-10-2011,BSNL
2011,10,Mumbai,wireless,0,01-10-2011,BSNL
2011,10,North East 1,wireless,1625995,01-10-2011,BSNL
2011,10,Kerala,wireless,2741869,01-10-2011,MTNL
2011,10,Karnataka,wireless,2741869,01-10-2011,MTNL
2011,10,Jammu And Kashmir,wireless,2741869,01-10-2011,MTNL
2011,10,Himachal Pradesh,wireless,2741869,01-10-2011,MTNL
2011,10,Haryana,wireless,2741869,01-10-2011,MTNL
2011,10,Gujarat,wireless,2741869,01-10-2011,MTNL
2011,10,Delhi,wireless,2741869,01-10-2011,MTNL
2011,10,Bihar,wireless,96195424,01-10-2011,MTNL
2011,10,Punjab,wireless,786331,01-10-2011,AIRCEL
2011,10,Assam,wireless,96195424,01-10-2011,MTNL
2011,10,ALL INDIA,wireless,96195424,01-10-2011,BSNL
2011,10,West Bengal,wireless,3520934,01-10-2011,BSNL
2011,10,Uttar Pradesh (West),wireless,4630671,01-10-2011,BSNL
2011,10,Uttar Pradesh (East),wireless,10187175,01-10-2011,BSNL
2011,10,Tamil Nadu,wireless,9344630,01-10-2011,BSNL
2011,10,Rajasthan,wireless,5597741,01-10-2011,BSNL
2011,10,Punjab,wireless,4716861,01-10-2011,BSNL
2011,10,Odisha,wireless,4126947,01-10-2011,BSNL
2011,10,Andhra Pradesh,wireless,96195424,01-10-2011,MTNL
2011,10,Odisha,wireless,2605986,01-10-2011,AIRCEL
2011,10,West Bengal,wireless,0,01-10-2011,ETISALAT
2011,10,Mumbai,wireless,1122664,01-10-2011,AIRCEL
2011,10,Mumbai,wireless,2464245,01-10-2011,VODAFONE IDEA
2011,10,Maharashtra,wireless,14316555,01-10-2011,VODAFONE IDEA
2011,10,Madhya Pradesh,wireless,12678781,01-10-2011,VODAFONE IDEA
2011,10,Kolkata,wireless,921387,01-10-2011,VODAFONE IDEA
2011,10,Kerala,wireless,7299404,01-10-2011,VODAFONE IDEA
2011,10,Karnataka,wireless,4698035,01-10-2011,VODAFONE IDEA
2011,10,Himachal Pradesh,wireless,3662307,01-10-2011,VODAFONE IDEA
2011,10,Haryana,wireless,408395,01-10-2011,VODAFONE IDEA
2011,10,North East 1,wireless,205683,01-10-2011,VODAFONE IDEA
2011,10,Gujarat,wireless,7502330,01-10-2011,VODAFONE IDEA
2011,10,Bihar,wireless,5285334,01-10-2011,VODAFONE IDEA
2011,10,Assam,wireless,294411,01-10-2011,VODAFONE IDEA
2011,10,Andhra Pradesh,wireless,8984765,01-10-2011,VODAFONE IDEA
2011,10,ALL INDIA,wireless,87836112,01-10-2011,TATA TELE
2011,10,West Bengal,wireless,3100892,01-10-2011,TATA TELE
2011,10,Uttar Pradesh (West),wireless,5138625,01-10-2011,TATA TELE
2011,10,Uttar Pradesh (East),wireless,4654049,01-10-2011,TATA TELE
2011,10,Tamil Nadu,wireless,4310718,01-10-2011,TATA TELE
2011,10,Delhi,wireless,4311419,01-10-2011,VODAFONE IDEA
2011,10,Madhya Pradesh,wireless,2741869,01-10-2011,MTNL
2011,10,Odisha,wireless,642028,01-10-2011,VODAFONE IDEA
2011,10,Rajasthan,wireless,3443590,01-10-2011,VODAFONE IDEA
2011,10,Maharashtra,wireless,1170761,01-10-2011,AIRCEL
2011,10,Madhya Pradesh,wireless,780855,01-10-2011,AIRCEL
2011,10,Kolkata,wireless,1708540,01-10-2011,AIRCEL
2011,10,Kerala,wireless,2481250,01-10-2011,AIRCEL
2011,10,Karnataka,wireless,1663343,01-10-2011,AIRCEL
2011,10,Jammu And Kashmir,wireless,1530056,01-10-2011,AIRCEL
2011,10,Himachal Pradesh,wireless,545233,01-10-2011,AIRCEL
2011,10,Haryana,wireless,668087,01-10-2011,AIRCEL
2011,10,Punjab,wireless,4939475,01-10-2011,VODAFONE IDEA
2011,10,Gujarat,wireless,648767,01-10-2011,AIRCEL
2011,10,Bihar,wireless,4911024,01-10-2011,AIRCEL
2011,10,Assam,wireless,3672489,01-10-2011,AIRCEL
2011,10,Andhra Pradesh,wireless,1817934,01-10-2011,AIRCEL
2011,10,ALL INDIA,wireless,101819392,01-10-2011,VODAFONE IDEA
2011,10,West Bengal,wireless,1601812,01-10-2011,VODAFONE IDEA
2011,10,Uttar Pradesh (West),wireless,9607016,01-10-2011,VODAFONE IDEA
2011,10,Uttar Pradesh (East),wireless,6743684,01-10-2011,VODAFONE IDEA
2011,10,Tamil Nadu,wireless,1652484,01-10-2011,VODAFONE IDEA
2011,10,Delhi,wireless,2305643,01-10-2011,AIRCEL
2011,10,ALL INDIA,wireless,1566266,01-10-2011,ETISALAT
2011,10,Jammu And Kashmir,wireless,156252,01-10-2011,VODAFONE IDEA
2011,10,Bihar,wireline,9213,01-10-2011,TATA TELE
2011,10,ALL INDIA,wireline,3447199,01-10-2011,MTNL
